SEA.DAT         2.0             Header structure with coordinate parameters                     
   1
Produced by User                                                                 
UTM     
  19N   
NAS-C   10-10-2002  
KM  
44007    '4007'
  411.07 4816.71  70.100 13.8 1990   5  9 1990   5  9    0.0  276.8 9999.0 9999.0 9999.0 9999.0    5.0  285.0
  411.07 4816.71  70.100 13.8 1990   5 10 1990   5 10    0.5  277.3 9999.0 9999.0 9999.0 9999.0    6.5  296.0
  411.07 4816.71  70.100 13.8 1990   5 11 1990   5 11   -0.1  276.6 9999.0 9999.0 9999.0 9999.0    6.1  335.0
  411.07 4816.71  70.100 13.8 1990   5 12 1990   5 12   -0.4  276.4 9999.0 9999.0 9999.0 9999.0    2.6   23.0
  411.07 4816.71  70.100 13.8 1990   5 13 1990   5 13    0.4  277.1 9999.0 9999.0 9999.0 9999.0    2.7   28.0
  411.07 4816.71  70.100 13.8 1990   5 14 1990   5 14    0.6  277.4 9999.0 9999.0 9999.0 9999.0    2.7   37.0
  411.07 4816.71  70.100 13.8 1990   5 15 1990   5 15    2.6  279.4 9999.0 9999.0 9999.0 9999.0    0.8  120.0
  411.07 4816.71  70.100 13.8 1990   5 16 1990   5 16    2.5  279.3 9999.0 9999.0 9999.0 9999.0    1.4  162.0
  411.07 4816.71  70.100 13.8 1990   5 17 1990   5 17   -0.4  276.4 9999.0 9999.0 9999.0 9999.0    0.7  125.0
  411.07 4816.71  70.100 13.8 1990   5 18 1990   5 18   -1.0  275.8 9999.0 9999.0 9999.0 9999.0    1.5    3.0
  411.07 4816.71  70.100 13.8 1990   5 19 1990   5 19   -1.5  275.3 9999.0 9999.0 9999.0 9999.0    4.1   18.0
  411.07 4816.71  70.100 13.8 1990   5 20 1990   5 20   -2.0  274.8 9999.0 9999.0 9999.0 9999.0    5.0   42.0
  411.07 4816.71  70.100 13.8 1990   5 21 1990   5 21   -2.4  274.4 9999.0 9999.0 9999.0 9999.0    2.9   54.0
  411.07 4816.71  70.100 13.8 1990   5 22 1990   5 22   -2.3  274.4 9999.0 9999.0 9999.0 9999.0    2.6   64.0
  411.07 4816.71  70.100 13.8 1990   5 23 1990   5 23   -1.9  274.4 9999.0 9999.0 9999.0 9999.0    3.0  121.0
  411.07 4816.71  70.100 13.8 1990   6  0 1990   6  0   -1.4  274.9 9999.0 9999.0 9999.0 9999.0    2.3  123.0
  411.07 4816.71  70.100 13.8 1990   6  1 1990   6  1   -1.4  274.9 9999.0 9999.0 9999.0 9999.0    1.4   78.0
  411.07 4816.71  70.100 13.8 1990   6  2 1990   6  2   -1.6  274.8 9999.0 9999.0 9999.0 9999.0    2.9   36.0
  411.07 4816.71  70.100 13.8 1990   6  3 1990   6  3   -3.1  273.6 9999.0 9999.0 9999.0 9999.0    4.4   36.0
  411.07 4816.71  70.100 13.8 1990   6  4 1990   6  4   -3.2  273.5 9999.0 9999.0 9999.0 9999.0    4.4   16.0
  411.07 4816.71  70.100 13.8 1990   6  5 1990   6  5   -4.3  272.4 9999.0 9999.0 9999.0 9999.0    4.4    2.0
  411.07 4816.71  70.100 13.8 1990   6  6 1990   6  6   -3.9  272.4 9999.0 9999.0 9999.0 9999.0    3.6  355.0
  411.07 4816.71  70.100 13.8 1990   6  7 1990   6  7   -3.6  272.4 9999.0 9999.0 9999.0 9999.0    3.8  348.0
  411.07 4816.71  70.100 13.8 1990   6  8 1990   6  8   -3.5  272.4 9999.0 9999.0 9999.0 9999.0    2.8  352.0
  411.07 4816.71  70.100 13.8 1990   6  9 1990   6  9   -3.2  272.4 9999.0 9999.0 9999.0 9999.0    2.2  319.0
  411.07 4816.71  70.100 13.8 1990   6 10 1990   6 10   -2.2  273.4 9999.0 9999.0 9999.0 9999.0    2.5  272.0
  411.07 4816.71  70.100 13.8 1990   6 11 1990   6 11   -2.7  272.9 9999.0 9999.0 9999.0 9999.0    1.3  293.0
  411.07 4816.71  70.100 13.8 1990   6 12 1990   6 12   -2.2  273.4 9999.0 9999.0 9999.0 9999.0    2.2  244.0
  411.07 4816.71  70.100 13.8 1990   6 13 1990   6 13   -1.5  274.0 9999.0 9999.0 9999.0 9999.0    3.4  230.0
  411.07 4816.71  70.100 13.8 1990   6 14 1990   6 14   -1.5  274.0 9999.0 9999.0 9999.0 9999.0    4.6  216.0
  411.07 4816.71  70.100 13.8 1990   6 15 1990   6 15   -1.1  274.4 9999.0 9999.0 9999.0 9999.0    6.3  214.0
  411.07 4816.71  70.100 13.8 1990   6 16 1990   6 16   -0.5  275.3 9999.0 9999.0 9999.0 9999.0    6.6  224.0
  411.07 4816.71  70.100 13.8 1990   6 17 1990   6 17   -0.4  275.4 9999.0 9999.0 9999.0 9999.0    5.5  250.0
  411.07 4816.71  70.100 13.8 1990   6 18 1990   6 18   -0.3  275.5 9999.0 9999.0 9999.0 9999.0    4.7  251.0
  411.07 4816.71  70.100 13.8 1990   6 19 1990   6 19   -0.3  275.5 9999.0 9999.0 9999.0 9999.0    8.6  265.0
  411.07 4816.71  70.100 13.8 1990   6 20 1990   6 20   -0.7  275.1 9999.0 9999.0 9999.0 9999.0    8.1  265.0
  411.07 4816.71  70.100 13.8 1990   6 21 1990   6 21   -1.5  274.4 9999.0 9999.0 9999.0 9999.0   10.9  279.0
  411.07 4816.71  70.100 13.8 1990   6 22 1990   6 22   -2.2  273.6 9999.0 9999.0 9999.0 9999.0    7.9  292.0
  411.07 4816.71  70.100 13.8 1990   6 23 1990   6 23   -2.5  273.1 9999.0 9999.0 9999.0 9999.0    8.1  313.0
